Index,Domain,Subdomain_Level,Url_Length,Url_Depth,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding,Label
12501,services.runescape.com-as.cz,1,36,0,0,0,1,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
12502,services.runescape.com-as.cz,1,37,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
12503,secure.runescape.com-as.cz,1,34,0,0,0,1,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1
12504,secure.runescape.com-as.cz,1,35,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1
12505,withkoji.com,1,29,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12506,sites.google.com,1,48,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12507,bit.ly,1,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12508,vk.com,1,87,1,0,0,0,0,0,1,0,0,4,0,0,6,1,0,0,8,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12509,cpanel10wh.bkk1.cloud.z.com,1,68,4,0,1,0,0,1,1,0,0,5,0,0,0,1,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12510,sites.google.com,1,58,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12511,samvoktor.com,1,60,1,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,8,10,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12512,playgirlgold.com,1,43,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,4,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12513,sites.google.com,1,54,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12514,notife.help.institutepages.workers.dev,1,46,0,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12515,aloun.ps,1,63,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,21,25,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12516,solanaflashloan.com,1,28,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12517,sites.google.com,1,63,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12518,sites.google.com,1,68,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12519,riveroflife.org.in,1,247,3,0,0,0,0,0,1,0,0,3,0,1,2,3,2,0,40,49,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12520,riveroflife.org.in,1,246,3,0,0,0,0,0,1,0,0,3,0,1,2,3,2,0,40,48,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12521,riveroflife.org.in,1,246,3,0,0,0,0,0,1,0,0,3,0,1,2,3,2,0,45,48,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12522,riveroflife.org.in,1,247,3,0,0,0,0,0,1,0,0,3,0,1,2,3,2,0,45,49,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12523,riveroflife.org.in,1,247,3,0,0,0,0,0,1,0,0,4,0,0,2,3,2,0,45,49,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12524,riveroflife.org.in,1,246,3,0,0,0,0,0,1,0,0,4,0,0,2,3,2,0,45,48,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12525,53vzxcnk6rwp.clickfunnels.com,1,56,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,16,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12526,53vzxcnk6rwp.clickfunnels.com,1,51,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12527,palmm.ps,1,59,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,17,25,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12528,d854c624d7.gesundheitundschonheit.com,1,107,0,0,0,1,0,1,1,0,0,2,0,1,0,1,6,1,27,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
12529,uniswap.v2.testnet.pulsechain.com,1,42,0,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12530,southamerica-east1-my-project-90086352.cloudfunctions.net,1,73,1,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,10,8,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1
12531,sites.google.com,1,51,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12532,sites.google.com,1,61,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,37,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12533,tongdaiviettelbienhoa.com,1,49,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12534,creditagricole-sudrhonealpes.blogspot.ro,1,48,0,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
12535,seul.unilurio.ac.mz,1,48,1,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,21,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12536,gurukanth.com,1,30,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12537,storage.googleapis.com,1,88,2,0,0,0,0,1,1,0,0,3,0,1,0,1,0,1,23,23,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12538,storage.googleapis.com,1,88,2,0,0,0,0,1,1,0,0,3,0,1,0,1,0,1,23,23,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12539,demo2.cloudwp.dev,1,46,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,6,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12540,gmgroupllc.co,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12541,etc-meisfrq.xyz,1,27,0,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12542,pdfsecured.mystrikingly.com,1,35,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12543,sites.google.com,1,55,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12544,storage.googleapis.com,1,53,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,23,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12545,storage.googleapis.com,1,49,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,19,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12546,storage.googleapis.com,1,48,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,18,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12547,storage.googleapis.com,1,50,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,20,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12548,storage.googleapis.com,1,49,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,19,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12549,storage.googleapis.com,1,51,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,21,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12550,storage.googleapis.com,1,51,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,21,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12551,storage.googleapis.com,1,56,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,26,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12552,imobiliaria-cardinali-com-br.blogspot.com,1,50,0,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
12553,sites.google.com,1,61,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12554,pancakeswap.men,1,22,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12555,href.li,1,48,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,13,1,31,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
12556,sites.google.com,1,48,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12557,sites.google.com,1,62,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,38,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12558,orangess.contactin.bio,1,31,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12559,fi.uy,1,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
12560,b.com.0cdb6084fc320a42a6418192753f5960.laremolonarestaurante.com,1,83,0,1,0,1,0,1,1,0,0,5,0,0,0,1,0,1,24,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12561,jyeue43rm95p.clickfunnels.com,1,51,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,7,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12562,jyeue43rm95p.clickfunnels.com,1,56,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,17,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12563,6a7zu9he6mqh.clickfunnels.com,1,56,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,17,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12564,emlink.me,1,20,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12565,docs.google.com,1,99,5,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,9,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12566,nhattinsteel.com,1,83,5,0,0,1,0,0,1,0,0,3,0,1,0,1,0,0,2,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12567,href.li,1,47,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,13,0,31,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
12568,ptxx.cc,1,31,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12569,ptxx.cc,1,32,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12570,chylaceous-turbine.000webhostapp.com,1,110,5,0,0,1,0,1,1,0,0,3,1,1,2,1,0,0,8,67,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12571,sites.google.com,1,40,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12572,firstsourcesbus.com,1,27,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12573,sites.google.com,1,54,3,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12574,fi.uy,1,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
12575,kghm-invest.web.app,1,27,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12576,aolxperience.com,1,37,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12577,storenike365.top,1,30,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12578,storenike365.top,1,29,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12579,sites.google.com,1,57,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12580,nhri.net,1,45,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,11,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12581,nhri.net,1,44,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,11,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12582,nhri.net,1,48,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,11,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12583,nhri.net,1,45,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,11,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12584,nhri.net,1,45,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,11,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12585,internetservicetech.com,1,132,3,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,31,97,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12586,internetservicetech.com,1,95,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,23,60,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12587,inthewildproductions.com,1,87,5,0,0,1,0,0,1,0,0,2,0,1,0,2,1,0,6,40,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12588,storage.googleapis.com,1,73,2,0,0,1,0,1,1,0,0,3,0,2,0,1,0,0,10,44,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12589,storage.googleapis.com,1,73,2,0,0,1,0,1,1,0,0,3,0,2,0,1,0,0,10,44,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
12590,visionproperty.in,1,82,3,0,0,1,0,0,1,0,0,3,0,0,0,2,1,0,13,20,37,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12591,salmanfarsi01.github.io,1,63,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,32,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12592,salmanfarsi01.github.io,1,62,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,32,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12593,28ecne20f9u.securetnet.com,1,90,3,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,28,50,6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
12594,smgolamalif.github.io,1,49,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,21,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12595,sultan-raza.github.io,1,43,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,15,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
12596,storenike365.top,1,25,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12597,mfacebook.blogspot.lt,1,29,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12598,mfacebook.blogspot.com.cy,1,33,0,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
12599,creditagricole-sudrhonealpes.blogspot.ba,1,48,0,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
12600,creditagricole-sudrhonealpes.blogspot.com,1,49,0,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
12601,miss-paym02.com,1,106,2,0,0,1,0,0,1,0,0,1,1,0,0,2,1,0,44,12,71,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12602,emailwebaccess.co.uk,1,76,3,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,22,49,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12603,eagleeyeapparel.com,1,70,5,0,0,1,0,0,1,0,0,5,0,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12604,eagleeyeapparel.com,1,71,5,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12605,dhanushr24.github.io,1,42,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,15,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12606,domaincontroller.pmeimg.co.uk,1,86,3,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,22,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12607,promo.mycorporate-rewards.net,1,85,3,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,22,49,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12608,domaincontroller.pmeimg.co.uk,1,87,4,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,22,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12609,swanholm.net,1,61,2,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,13,28,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12610,heinthu1.github.io,1,26,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12611,lydab.com,1,54,4,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12612,nhri.net,1,44,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5,11,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12613,chiragrajoria.github.io,1,45,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12614,keep-passw0rd-supp0rt20211129-0106.supp0rtaaqkadq2zgnizte3ltbly2etnge5yi05ntm3lty2yjcwyzywzdjhmwa.workers.dev,1,117,0,0,0,1,0,1,1,0,0,3,3,0,0,1,0,0,23,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12615,keep-passw0rd-supp0rt20211129-0106.supp0rtaaqkadq2zgnizte3ltbly2etnge5yi05ntm3lty2yjcwyzywzdjhmwa.workers.dev,1,118,0,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,23,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12616,v.ht,1,17,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12617,medelinahealth.com,1,31,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12618,smgolamalif.github.io,1,48,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,20,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12619,sites.google.com,1,49,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12620,sites.google.com,1,57,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12621,sites.google.com,1,48,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12622,jow-japan.or.jp,1,54,1,1,0,1,0,0,1,0,0,4,1,0,0,1,0,0,0,8,23,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
12623,daycoval.facildepagar.com.br,1,45,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
12624,heinthu1.github.io,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12625,southamerica-east1-hardy-magpie-334101.cloudfunctions.net,1,69,1,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,8,4,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1
12626,pathospitals.com,1,66,5,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,43,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12627,sites.google.com,1,52,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12628,fb-pages.proteksion-help.workers.dev,1,44,0,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12629,redatofadesafe.blogspot.com,1,40,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,3,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
12630,fpalpha.myportfolio.com,1,32,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12631,sites.google.com,1,58,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,34,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12632,sites.google.com,1,63,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12633,valenciaoptometry.com,1,60,2,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,11,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12634,tribunbalikpapan.com,1,84,3,0,0,1,0,0,1,0,0,3,0,0,0,2,1,0,12,19,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12635,mjaymu5vdmvtymvymtexdgg.filesusr.com,1,177,2,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,35,50,83,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12636,bioenergyevitalite.com,1,75,5,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12637,aks34.github.io,1,37,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,2,14,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12638,soumya252000.github.io,1,37,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,6,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12639,miss-paym02.com,1,107,2,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,44,12,71,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
12640,postch9192.cargo.site,1,30,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12641,ny989.com,1,29,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12642,informations.recovery.confiryourpage.workers.dev,1,57,0,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12643,sites.google.com,1,50,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12644,package2021.blogspot.com,1,32,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
12645,sites.google.com,1,49,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12646,package2021.blogspot.ba,1,31,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12647,package2021.blogspot.bg,1,31,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12648,package2021.blogspot.com,1,33,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
12649,pathospitals.com,1,67,5,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,43,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12650,raycargo.com,1,36,2,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12651,radhikamd.github.io,1,34,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12652,slowlinebag.jp,1,91,5,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,0,66,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12653,slowlinebag.jp,1,92,5,0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,0,66,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
12654,343i.org,1,20,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
12655,cpanel10wh.bkk1.cloud.z.com,1,184,4,0,1,1,0,1,1,0,0,5,0,1,0,1,0,0,60,33,116,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12656,cpanel10wh.bkk1.cloud.z.com,1,97,4,0,1,1,0,1,1,0,0,5,0,1,0,2,1,0,9,33,29,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
12657,cpanel10wh.bkk1.cloud.z.com,1,98,4,0,1,0,0,1,1,0,0,5,0,1,0,2,1,0,9,33,29,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
