Index,Domain,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
37874,paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
37875,internetcashweapons.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37876,unicomgc.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37877,roger-ras.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37878,majalahperkahwinan.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37879,confirme.your.informations.cmd.us.secured.session.paypal.com.348787qze8ds.55454545f887sd8q7d97dz.chocolate-bussiness.info,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
37880,phraepunya.ac.th,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37881,davidblake.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37882,facebooktrade.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37883,otlovzhivotnyh.ru,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
37884,wordtkwiekvolleybal.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37885,petervirgonalofts.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37886,oakheights.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37887,socalchromearts.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37888,marrisonhotelsingapore.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37889,werunitacct.x11s.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37890,majalahperkahwinan.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37891,shop.bsk-schreurs.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
37892,simet.co,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
37893,auentp.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37894,"""internetcashweapons.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37895,beyondthecover.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37896,beyondthecover.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37897,authentifiere.biz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37898,guidemyroute.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37899,kiiwdesign.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37900,xboxy.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37901,online.upate.ph.sso.login.paypai.com.security.check.cmd.login.submit474.15863116270.3125980.digitalad.ie,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
37902,sh-jiutu.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
37903,unprolt.ro,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37904,360trip.ro,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37905,vixiofx.com,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
37906,electriciankloof.co.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37907,kathydunnehoff.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37908,hdem.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37909,julenguerrero.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37910,idealconect.com.br,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
37911,"""irelectronics.net""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37912,"""irelectronics.net""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37913,update-information003.xn--orumhaber-p3a.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37914,yousendit.com,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
37915,sh-yanmei.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
37916,phraepunya.ac.th,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37917,egemenozkan.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37918,angelsantiques.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37919,paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
37920,paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
37921,majalahperkahwinan.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37922,xboxy.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37923,000dbdfbdd.web44.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37924,cirebonincharity.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37925,esxcc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37926,118bm.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37927,esxcc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37928,rentacam.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37929,world.blizzardal.org,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
37930,saytravelagency.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37931,ohdmuseum.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37932,sh-yanmei.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
37933,automaty.ru,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37934,"""accounts.google.com""",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37935,docs.google.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37936,phraepunya.ac.th,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37937,campoalegre.cl,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
37938,egemenozkan.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37939,lightweight-medical.co.uk,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
37940,aguiperj.org.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
37941,plec.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
37942,travizquik.co.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37943,travizquik.co.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37944,andrewplayspiano.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37945,gomanyuk.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37946,yiyqx.com,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
37947,tea-energy.be,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
37948,sumshoes.us,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37949,roninsassociatesltd.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37950,phraepunya.ac.th,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37951,phraepunya.ac.th,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37952,animedic.ch,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37953,properties.ruta89fm.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37954,247-sales.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
37955,"""ddgolfhost.com""",0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
37956,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37957,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37958,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37959,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37960,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37961,paypal.co.uk.webdllscr.mpp.webappsmpp.scandinavianhotelharg.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
37962,betteroffduds.ca,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37963,updateaccount.egegrup.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37964,sh-yanmei.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
37965,docs.google.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37966,dynamic-dog-training.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37967,assoeuropeennedumainecoon.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37968,sites-ubiquist.fr,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37969,highstreetdress.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37970,visionfermetures.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37971,myscreenname.portal.suc-ced.edu.mx,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
37972,ntsushi.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37973,ntsushi.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37974,casillasmarisol.com.ar,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37975,paypae.co.uk.apriljoycebauca.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37976,harder.fm,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37977,disk.ddzhongxue.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37978,vnkfhi.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37979,vnkfhi.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37980,blog.goforthbesocial.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37981,blog.goforthbesocial.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37982,unitedwaygu.org,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37983,tsmsac.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
37984,unitedwaygu.org,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
37985,gkost.ru,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37986,gkost.ru,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37987,properties-us.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
37988,ohdmuseum.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37989,ohdmuseum.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37990,ohdmuseum.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
37991,paypal.com.secure.verify.xzfzac02f9cfc02d4e8f9e5e5f.4e8f9e5fd7fed4z34d7fe0d0fc0934c2z.xzfzac02f9cfc02d4e8f9e5e5f.4e8f9e5fd7fed4z34d7fe0d0fc093cncnbvnbvfd.ahr-industries.com,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
37992,paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c.0db1f8.e28858.0a13c0db1fa86f1.d21794.2f72226366415cf1b2a6616.9315cf1b2a661.693.885d1794.2f7415c885d8.0a8e2638883.d3faee8d19.5a86f1d2179.42f74f1b2a6616.333.dsgdampproofing.co.uk,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
37993,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37994,unitedwaygu.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37995,wpaypal.com.security.information.com.56783468923798749027389578927389457892735jksj8935skjdfh.update.tmraat.com,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
37996,paypal.com.us.fideox.com.ar,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
37997,paypal.com.us.fideox.com.ar,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
37998,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
37999,paypalrestricted.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38000,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38001,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38002,subscriberschoice.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38003,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38004,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38005,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38006,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38007,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38008,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38009,xenialopez.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38010,motor-roller.su,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
38011,update.login.confirmation.cmd.vin.data.base.id.user.256937364313.sportsmemorabiliatraders.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
38012,paypal.co.uk.webdllscr.mpp.webappsmpp.scandinavianhotelharg.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
38013,kinderkapperrapunzel.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38014,"""spwsc.cca.sg""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38015,service-confirmation.paypal.com-cmd-cgi-bin.2466sd4f3e654sqd4e6d.eduardoveloso.pt,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
38016,paypal.com.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a2554654610545640546546506.awandaniaeshop.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
38017,paypal.com.fr.cgi-bin.webscr.cmd.login.minasfutebolbrasil.com.br,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
38018,plumberprospecton.co.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38019,bamboopublications.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38020,oppexindia.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38021,krishna-ceramics.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
38022,paypal.co.uk.webdllscr.mpp.webappsmpp.scandinavianhotelharg.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
38023,myloa22.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38024,plumberkloof.co.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38025,"""accounts.google.com""",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38026,docs.google.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38027,confirme.your.informations.cmd.us.secured.session.paypal.com.348787qze8ds.55454545f887sd8q7d97dz.chocolate-bussiness.info,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
38028,confirme.your.informations.cmd.us.secured.session.paypal.com.348787qze8ds.55454545f887sd8q7d97dz.chocolate-bussiness.info,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
38029,oldfast.impacthosting.hu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38030,"""billsbootcamps.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38031,researchexcellencemetrics.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38032,researchexcellencemetrics.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38033,researchexcellencemetrics.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38034,libbyandkevin.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38035,coldwellbank.mosarttheatre.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
38036,clinicoeil.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38037,clinicoeil.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38038,gomanyuk.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38039,ceetak.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
38040,chaoticwarfare.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38041,moloshka.ru,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
38042,hayasad.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38043,polyanaskazok.com.ua,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
38044,teiia.com.ua,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38045,paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
38046,paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
38047,imoez2.cintasitus.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38048,"""billsbootcamps.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38049,chamaklondon.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38050,plumberamanzimtoti.co.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38051,eurolab-dev.actiane.fr,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
38052,nlescorp.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38053,cvtnewyork.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38054,us.mc564.mail.yaho.asremied.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38055,wasserstein.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38056,ppstkm.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38057,gofitquick.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38058,hotels4arab.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38059,goruk.hessvillage.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38060,plylartrumpetacademy.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38061,fccinstalls.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38062,mypicturepage.ru.vu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38063,dreamceremonies.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38064,dreamceremonies.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38065,paypal.com.cgi-bin.webscr.cmd.login.submit.543298767898765433264437428532885336844.laboxatomique.net,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
38066,nethouse2000.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38067,xn--331bt6gy9ppnk.kr,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
38068,doriangreekhouse.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38069,conceptsengineering.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38070,conceptsengineering.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38071,marosfitness.hu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38072,php-656789.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
38073,caprizulka.ru,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38074,saeitalia.it,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38075,wildcountrystudios.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38076,bornslawncare.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38077,mycenturylink.com.facingthesunshine.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
38078,johnhazardinstitute.org,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38079,barbour-consultancy.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
38080,unicomgc.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38081,asm-limited.co.uk,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
38082,bayonne.cci.fr,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
38083,bayonne.cci.fr,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
38084,bayonne.cci.fr,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
38085,brennanfigari.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
38086,profilefoodingredients.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38087,"""https-payipal.com""",0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
38088,kdpride.se,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38089,itsallcustom.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38090,amyclarkphotography.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38091,alianzavirtual.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38092,alianzavirtual.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38093,secure.runescape.com.yyok.asia,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38094,secure.runescape.com.yyok.asia,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38095,confirme.your.informations.cmd.us.secured.session.paypal.com.348787qze8ds.55454545f887sd8q7d97dz.chocolate-bussiness.info,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
38096,confirme.your.informations.cmd.us.secured.session.paypal.com.348787qze8ds.55454545f887sd8q7d97dz.chocolate-bussiness.info,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
38097,meuprimeiroape.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38098,majalahperkahwinan.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38099,majalahperkahwinan.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38100,"""accounts.google.com""",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38101,docs.google.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38102,pc-16-10-215-201.cm.vtr.net,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
38103,users11.jabry.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38104,inatwstbnk.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38105,tatuhq.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38106,imacifp.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38107,kenyandoctor.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
38108,rclusez.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38109,rclusez.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38110,lankaart.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38111,sfpmc.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38112,paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
38113,paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
38114,"""www.tsemtulku.com""",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38115,sfpmc.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38116,sfpmc.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38117,majalahperkahwinan.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38118,rechaudrestaurante.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38119,majalahperkahwinan.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38120,casualauditwebadminservice.atwebpages.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38121,isentrading.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38122,sectech.kobsoft.com,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
38123,antica.co,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
38124,sirila.ee,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38125,"""partygoodtimes.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38126,antica.co,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
38127,rave-cruitment.com,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
38128,antica.co,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
38129,antica.co,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
38130,sirila.ee,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38131,wws.master-club.cards.visa.online.linqdatacom.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
38132,ret3ch1.thedotworldgroup.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38133,indianau.webs.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38134,webmailupgradeteam.int.tf,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38135,crowdkitchen.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
38136,cvtnewyork.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
38137,plumbing-germiston.co.za,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
38138,confirme.your.informations.cmd.us.secured.session.paypal.com.348787qze8ds.55454545f887sd8q7d97ze.chocolate-bussiness.info,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
38139,ntsushi.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
38140,nomadmania.hu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38141,angelsantiques.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38142,angelsantiques.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38143,angelsantiques.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
